id,dateTime,categoryId,categoryName,title,location,meetingUrl,mediaUrl,agendaUrl,agendaPacketUrl,minutesUrl
14154,2026-05-13T17:00:00Z,87,School Committee,School Finance and Capital Improvements Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14154,,,,
14121,2026-05-14T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14121,,,,
14603,2026-05-19T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14603,,,,
14218,2026-05-20T16:00:00Z,87,School Committee,School Curriculum Subcommittee Meeting,"Town Hall, 5th Floor, and Remote via Zoom",https://brooklinema.portal.civicclerk.com/event/14218,,,,
14605,2026-06-02T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14605,,,,
14122,2026-06-04T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14122,,,,
14134,2026-06-09T17:00:00Z,87,School Committee,School Policy Subcommittee Meeting,Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14134,,,,
14226,2026-06-10T17:00:00Z,87,School Committee,"School Diversity, Equity, Inclusion & Justice Subcommittee Meeting",Remote via Zoom,https://brooklinema.portal.civicclerk.com/event/14226,,,,
14607,2026-06-16T09:30:00Z,26,Select Board,Select Board Work Session,"Ouimet Room, Brookline Golf Course, 1218 W Roxbury Parkway, Chestnut Hill, MA",https://brooklinema.portal.civicclerk.com/event/14607,,,,
14219,2026-06-17T16:00:00Z,87,School Committee,School Curriculum Subcommittee Meeting,"Town Hall, 5th Floor, and Remote via Zoom",https://brooklinema.portal.civicclerk.com/event/14219,,,,
14124,2026-06-18T18:00:00Z,87,School Committee,School Committee Meeting,"Brookline Town Hall, 5th Floor, and Remote via BIG Live Stream and Broadcast",https://brooklinema.portal.civicclerk.com/event/14124,,,,
14840,2026-06-30T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14840,,,,
14842,2026-07-14T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14842,,,,
14791,2026-07-28T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14791,,,,
14793,2026-08-11T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14793,,,,
14795,2026-08-25T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14795,,,,
14796,2026-09-01T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14796,,,,
14798,2026-09-15T09:30:00Z,26,Select Board,Select Board Work Session,"Ouimet Room, Brookline Golf Course, 1218 W Roxbury Parkway, Chestnut Hill, MA",https://brooklinema.portal.civicclerk.com/event/14798,,,,
14852,2026-09-22T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14852,,,,
14854,2026-10-06T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14854,,,,
14803,2026-10-20T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14803,,,,
14857,2026-10-27T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14857,,,,
14628,2026-11-10T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14628,,,,
14629,2026-11-17T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14629,,,,
14631,2026-12-01T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14631,,,,
14633,2026-12-15T09:30:00Z,26,Select Board,Select Board Work Session,"Ouimet Room, Brookline Golf Course, 1218 W Roxbury Parkway, Chestnut Hill, MA",https://brooklinema.portal.civicclerk.com/event/14633,,,,
14865,2026-12-22T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14865,,,,
14867,2027-01-05T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14867,,,,
14868,2027-01-12T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14868,,,,
14869,2027-01-19T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14869,,,,
14817,2027-01-26T17:30:00Z,26,Select Board,Select Board Regular Meeting,"Select Board Hearing Room 6th Floor, , Brookline Town Hall, and Zoom",https://brooklinema.portal.civicclerk.com/event/14817,,,,
